"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/read.feature: Verify that the Read event request will fail with Not found error with invalid Imms Id","2007","Verify that the Read event request will fail with Not found error with invalid Imms Id","features.APITests.steps","Wed Mar 04 13:36:26 UTC 2026","passed","Wed Mar 04 13:36:28 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","2279","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Wed Mar 04 13:37:37 UTC 2026","passed","Wed Mar 04 13:37:39 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid immunization id","2066","Verify that the update request will fail for invalid immunization id","features.APITests.steps","Wed Mar 04 13:40:56 UTC 2026","passed","Wed Mar 04 13:40:58 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","3783","Verify that the Update API will be successful with invalid but Mod11 compliant NHS Number","features.APITests.steps","Wed Mar 04 13:39:56 UTC 2026","passed","Wed Mar 04 13:40:00 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3959","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Mar 04 13:31:53 UTC 2026","passed","Wed Mar 04 13:31:57 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","2762","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Mar 04 13:37:12 UTC 2026","passed","Wed Mar 04 13:37:15 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API request with minimal dataset for different vaccine types","3364","Verify that the POST Create API request with minimal dataset for different vaccine types","features.APITests.steps","Wed Mar 04 13:33:27 UTC 2026","passed","Wed Mar 04 13:33:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2453","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Wed Mar 04 13:34:28 UTC 2026","passed","Wed Mar 04 13:34:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to respective text fields in imms delta table","3121","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to respective text fields in imms delta table","features.APITests.steps","Wed Mar 04 13:33:51 UTC 2026","passed","Wed Mar 04 13:33:54 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if date from is invalid","2329","Verify that Search API will throw error if date from is invalid","features.APITests.steps","Wed Mar 04 13:38:18 UTC 2026","passed","Wed Mar 04 13:38:21 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","2759","Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Wed Mar 04 13:40:00 UTC 2026","passed","Wed Mar 04 13:40:03 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","2776","Scenario Outline name: Verify that the Update API will be fails if recorded has future or invalid formatted date","features.APITests.steps","Wed Mar 04 13:40:16 UTC 2026","passed","Wed Mar 04 13:40:19 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3781","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Mar 04 13:32:09 UTC 2026","passed","Wed Mar 04 13:32:12 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","2049","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Wed Mar 04 13:35:39 UTC 2026","passed","Wed Mar 04 13:35:41 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3701","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Mar 04 13:32:28 UTC 2026","passed","Wed Mar 04 13:32:31 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if both NHS Number and Disease Type are invalid","2339","Verify that Search API will throw error if both NHS Number and Disease Type are invalid","features.APITests.steps","Wed Mar 04 13:38:03 UTC 2026","passed","Wed Mar 04 13:38:05 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2053","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Wed Mar 04 13:35:10 UTC 2026","passed","Wed Mar 04 13:35:12 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if include is invalid","2292","Verify that Search API will throw error if include is invalid","features.APITests.steps","Wed Mar 04 13:37:44 UTC 2026","passed","Wed Mar 04 13:37:47 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2013","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Wed Mar 04 13:41:03 UTC 2026","passed","Wed Mar 04 13:41:05 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2831","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Mar 04 13:36:36 UTC 2026","passed","Wed Mar 04 13:36:39 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2143","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Wed Mar 04 13:34:56 UTC 2026","passed","Wed Mar 04 13:34:59 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2197","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Wed Mar 04 13:34:21 UTC 2026","passed","Wed Mar 04 13:34:23 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","2083","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Wed Mar 04 13:34:17 UTC 2026","passed","Wed Mar 04 13:34:19 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","3087","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Wed Mar 04 13:37:41 UTC 2026","passed","Wed Mar 04 13:37:44 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1983","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Wed Mar 04 13:34:46 UTC 2026","passed","Wed Mar 04 13:34:48 UTC 2026","","Create the immunization event for a patient","",""
