"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","44118","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Tue Mar 03 13:59:12 UTC 2026","passed","Tue Mar 03 13:59:56 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","48414","Update immunization event for a patient through batch file","features.batchTests.Steps","Tue Mar 03 14:10:24 UTC 2026","passed","Tue Mar 03 14:11:13 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","41514","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Tue Mar 03 14:09:03 UTC 2026","passed","Tue Mar 03 14:09:44 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","49472","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Tue Mar 03 14:05:07 UTC 2026","passed","Tue Mar 03 14:05:56 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","44280","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Tue Mar 03 14:06:41 UTC 2026","passed","Tue Mar 03 14:07:25 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","44828","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Tue Mar 03 14:05:56 UTC 2026","passed","Tue Mar 03 14:06:41 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","44372","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Tue Mar 03 13:59:56 UTC 2026","passed","Tue Mar 03 14:00:40 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","42481","Delete immunization event for a patient through batch file","features.batchTests.Steps","Tue Mar 03 14:08:20 UTC 2026","passed","Tue Mar 03 14:09:03 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","51458","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Tue Mar 03 14:03:36 UTC 2026","passed","Tue Mar 03 14:04:27 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","44522","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Tue Mar 03 14:02:10 UTC 2026","passed","Tue Mar 03 14:02:55 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","40570","Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","features.batchTests.Steps","Tue Mar 03 14:12:38 UTC 2026","passed","Tue Mar 03 14:13:18 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","64538","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Tue Mar 03 13:57:22 UTC 2026","passed","Tue Mar 03 13:58:26 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","43296","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Tue Mar 03 14:11:55 UTC 2026","passed","Tue Mar 03 14:12:38 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","39953","Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","features.batchTests.Steps","Tue Mar 03 14:09:44 UTC 2026","passed","Tue Mar 03 14:10:24 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","44519","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Tue Mar 03 14:01:26 UTC 2026","passed","Tue Mar 03 14:02:10 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","41920","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Tue Mar 03 14:11:13 UTC 2026","passed","Tue Mar 03 14:11:55 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","39406","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Tue Mar 03 14:04:27 UTC 2026","passed","Tue Mar 03 14:05:07 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","55090","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Tue Mar 03 14:07:25 UTC 2026","passed","Tue Mar 03 14:08:20 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","40893","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Tue Mar 03 14:02:55 UTC 2026","passed","Tue Mar 03 14:03:36 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","45440","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Tue Mar 03 14:00:40 UTC 2026","passed","Tue Mar 03 14:01:26 UTC 2026","","Create the immunization event for a patient through batch file","",""
