"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","46687","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Tue Mar 31 13:49:25 UTC 2026","passed","Tue Mar 31 13:50:12 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","5199","Verify that the POST Create API for different vaccine types","features.APITests.steps","Tue Mar 31 13:29:06 UTC 2026","passed","Tue Mar 31 13:29:11 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid immunization id","2094","Verify that the update request will fail for invalid immunization id","features.APITests.steps","Tue Mar 31 13:44:54 UTC 2026","passed","Tue Mar 31 13:44:56 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","2142","Verify that the POST Create API will fail if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Mar 31 13:34:02 UTC 2026","passed","Tue Mar 31 13:34:05 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API returns immunization events when searching by comma-separated target-disease (GET)","4875","Verify that Search API returns immunization events when searching by comma-separated target-disease (GET)","features.APITests.steps","Tue Mar 31 13:41:56 UTC 2026","passed","Tue Mar 31 13:42:01 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will fail if expiration date has invalid formatted date","4657","Scenario Outline name: Verify that the Update API will fail if expiration date has invalid formatted date","features.APITests.steps","Tue Mar 31 13:44:25 UTC 2026","passed","Tue Mar 31 13:44:30 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2087","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Tue Mar 31 13:34:43 UTC 2026","passed","Tue Mar 31 13:34:45 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API request with minimal dataset for different vaccine types","5219","Verify that the POST Create API request with minimal dataset for different vaccine types","features.APITests.steps","Tue Mar 31 13:30:05 UTC 2026","passed","Tue Mar 31 13:30:11 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","2115","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Tue Mar 31 13:34:26 UTC 2026","passed","Tue Mar 31 13:34:29 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","2287","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Tue Mar 31 13:38:46 UTC 2026","passed","Tue Mar 31 13:38:48 UTC 2026","","Search the immunization of a patient","",""
