"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","11913","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","features.APITests.steps","Thu Apr 30 11:22:54 UTC 2026","passed","Thu Apr 30 11:23:06 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Empty search response will be received when no record is found for the given identifier in search request","1507","Empty search response will be received when no record is found for the given identifier in search request","features.APITests.steps","Thu Apr 30 11:31:47 UTC 2026","passed","Thu Apr 30 11:31:49 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","1705","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Thu Apr 30 11:29:30 UTC 2026","passed","Thu Apr 30 11:29:32 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1623","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Thu Apr 30 11:25:34 UTC 2026","passed","Thu Apr 30 11:25:36 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Flu event is created and updated twice and search request fetch the latest meta version and Etag","7048","Flu event is created and updated twice and search request fetch the latest meta version and Etag","features.APITests.steps","Thu Apr 30 11:30:27 UTC 2026","passed","Thu Apr 30 11:30:34 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API returns immunization events when searching by comma-separated target-disease (GET)","4309","Verify that Search API returns immunization events when searching by comma-separated target-disease (GET)","features.APITests.steps","Thu Apr 30 11:32:09 UTC 2026","passed","Thu Apr 30 11:32:13 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient gender is invalid","1493","Verify that the POST Create API will fail if patient gender is invalid","features.APITests.steps","Thu Apr 30 11:25:55 UTC 2026","passed","Thu Apr 30 11:25:57 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","4488","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Apr 30 11:20:09 UTC 2026","passed","Thu Apr 30 11:20:13 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","4570","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Apr 30 11:28:49 UTC 2026","passed","Thu Apr 30 11:28:54 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API request with minimal dataset for different vaccine types","4009","Verify that the POST Create API request with minimal dataset for different vaccine types","features.APITests.steps","Thu Apr 30 11:20:48 UTC 2026","passed","Thu Apr 30 11:20:53 UTC 2026","","Create the immunization event for a patient","",""
