"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/delete.feature: Verify that the Delete request will fail when record is already soft deleted","3699","Verify that the Delete request will fail when record is already soft deleted","features.APITests.steps","Tue Feb 24 19:23:56 UTC 2026","passed","Tue Feb 24 19:24:00 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that clients cannot make a direct connection without mTLS to AWS backend","660","Verify that clients cannot make a direct connection without mTLS to AWS backend","features.APITests.steps","Tue Feb 24 19:25:01 UTC 2026","passed","Tue Feb 24 19:25:02 UTC 2026","","Get the API status","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","1922","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Tue Feb 24 19:25:32 UTC 2026","passed","Tue Feb 24 19:25:34 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","3002","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Tue Feb 24 19:23:05 UTC 2026","passed","Tue Feb 24 19:23:08 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2203","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Tue Feb 24 19:24:27 UTC 2026","passed","Tue Feb 24 19:24:29 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Empty search response will be received when no record is found for the given identifier in search request","2178","Empty search response will be received when no record is found for the given identifier in search request","features.APITests.steps","Tue Feb 24 19:24:58 UTC 2026","passed","Tue Feb 24 19:25:00 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2582","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Tue Feb 24 19:24:38 UTC 2026","passed","Tue Feb 24 19:24:41 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","2317","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Tue Feb 24 19:23:03 UTC 2026","passed","Tue Feb 24 19:23:05 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","1918","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Tue Feb 24 19:25:34 UTC 2026","passed","Tue Feb 24 19:25:36 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if expiration date has invalid formatted date","2391","Verify that the POST Create API will fail if expiration date has invalid formatted date","features.APITests.steps","Tue Feb 24 19:23:24 UTC 2026","passed","Tue Feb 24 19:23:26 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","2870","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Tue Feb 24 19:25:17 UTC 2026","passed","Tue Feb 24 19:25:20 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2066","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Tue Feb 24 19:23:41 UTC 2026","passed","Tue Feb 24 19:23:43 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Flu event is created and search post request fetch the only one record matched with identifier with correct version id","3361","Flu event is created and search post request fetch the only one record matched with identifier with correct version id","features.APITests.steps","Tue Feb 24 19:24:51 UTC 2026","passed","Tue Feb 24 19:24:55 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/read.feature: Deleted event returns 404 on read request","3644","Deleted event returns 404 on read request","features.APITests.steps","Tue Feb 24 19:24:08 UTC 2026","passed","Tue Feb 24 19:24:12 UTC 2026","","Read the immunization of a patient","",""
