"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","49858","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Thu Apr 09 16:06:39 UTC 2026","passed","Thu Apr 09 16:07:29 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","41358","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Thu Apr 09 16:01:53 UTC 2026","passed","Thu Apr 09 16:02:34 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","51294","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Thu Apr 09 16:16:52 UTC 2026","passed","Thu Apr 09 16:17:43 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","62193","Update immunization event for a patient through batch file","features.batchTests.Steps","Thu Apr 09 16:15:06 UTC 2026","passed","Thu Apr 09 16:16:08 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","51717","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Thu Apr 09 16:04:56 UTC 2026","passed","Thu Apr 09 16:05:47 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","43889","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Thu Apr 09 16:16:08 UTC 2026","passed","Thu Apr 09 16:16:52 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","41457","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Thu Apr 09 16:01:11 UTC 2026","passed","Thu Apr 09 16:01:53 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","47557","Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","features.batchTests.Steps","Thu Apr 09 16:14:18 UTC 2026","passed","Thu Apr 09 16:15:06 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","51750","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Thu Apr 09 16:05:47 UTC 2026","passed","Thu Apr 09 16:06:39 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","68011","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Thu Apr 09 16:08:59 UTC 2026","passed","Thu Apr 09 16:10:07 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be created through batch file received from DPS","157407","Verify that vaccination record will be created through batch file received from DPS","features.batchTests.Steps","Thu Apr 09 16:10:07 UTC 2026","passed","Thu Apr 09 16:12:44 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","46274","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Thu Apr 09 16:13:32 UTC 2026","passed","Thu Apr 09 16:14:18 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","43190","Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","features.batchTests.Steps","Thu Apr 09 16:17:43 UTC 2026","passed","Thu Apr 09 16:18:26 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","74113","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Thu Apr 09 15:58:23 UTC 2026","passed","Thu Apr 09 15:59:37 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","46418","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Thu Apr 09 16:02:34 UTC 2026","passed","Thu Apr 09 16:03:21 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","41365","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Thu Apr 09 16:00:30 UTC 2026","passed","Thu Apr 09 16:01:11 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","47919","Delete immunization event for a patient through batch file","features.batchTests.Steps","Thu Apr 09 16:12:44 UTC 2026","passed","Thu Apr 09 16:13:32 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","48659","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Thu Apr 09 16:04:07 UTC 2026","passed","Thu Apr 09 16:04:56 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","46344","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Thu Apr 09 16:03:21 UTC 2026","passed","Thu Apr 09 16:04:07 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","52970","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Thu Apr 09 15:59:37 UTC 2026","passed","Thu Apr 09 16:00:30 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","41218","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Thu Apr 09 16:08:17 UTC 2026","passed","Thu Apr 09 16:08:59 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","48439","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Thu Apr 09 16:07:29 UTC 2026","passed","Thu Apr 09 16:08:17 UTC 2026","","Create the immunization event for a patient through batch file","",""
