"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","39830","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Fri May 01 15:52:39 UTC 2026","passed","Fri May 01 15:53:19 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","38962","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Fri May 01 15:47:29 UTC 2026","passed","Fri May 01 15:48:08 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","4903","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Fri May 01 16:04:54 UTC 2026","broken","Fri May 01 16:04:59 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","56842","Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","features.batchTests.Steps","Fri May 01 16:01:29 UTC 2026","passed","Fri May 01 16:02:26 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","46881","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Fri May 01 15:53:19 UTC 2026","passed","Fri May 01 15:54:06 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","77071","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Fri May 01 15:55:47 UTC 2026","passed","Fri May 01 15:57:04 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","44381","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Fri May 01 15:55:02 UTC 2026","passed","Fri May 01 15:55:47 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","41349","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Fri May 01 15:50:50 UTC 2026","passed","Fri May 01 15:51:31 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","56422","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Fri May 01 15:54:06 UTC 2026","passed","Fri May 01 15:55:02 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","39020","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Fri May 01 15:48:08 UTC 2026","passed","Fri May 01 15:48:47 UTC 2026","","Create the immunization event for a patient through batch file","",""
