"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","105158","Delete immunization event for a patient through batch file","features.batchTests.Steps","Tue Apr 07 12:02:44 UTC 2026","passed","Tue Apr 07 12:04:29 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","92849","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Tue Apr 07 11:43:51 UTC 2026","passed","Tue Apr 07 11:45:23 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","67153","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Tue Apr 07 12:08:58 UTC 2026","passed","Tue Apr 07 12:10:05 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","60566","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Tue Apr 07 11:49:36 UTC 2026","passed","Tue Apr 07 11:50:36 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","60313","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Tue Apr 07 11:46:29 UTC 2026","passed","Tue Apr 07 11:47:29 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","82406","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Tue Apr 07 11:55:30 UTC 2026","passed","Tue Apr 07 11:56:52 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","65998","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Tue Apr 07 11:48:30 UTC 2026","passed","Tue Apr 07 11:49:36 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","65356","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Tue Apr 07 11:45:23 UTC 2026","passed","Tue Apr 07 11:46:29 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","68446","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Tue Apr 07 11:50:36 UTC 2026","passed","Tue Apr 07 11:51:45 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","68660","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Tue Apr 07 12:10:05 UTC 2026","passed","Tue Apr 07 12:11:14 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
