"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the Update API will be successful with all the valid parameters","3437","Verify that the Update API will be successful with all the valid parameters","features.APITests.steps","Thu Apr 02 09:59:47 UTC 2026","passed","Thu Apr 02 09:59:50 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API request with minimal dataset for different vaccine types","471","Verify that the POST Create API request with minimal dataset for different vaccine types","features.APITests.steps","Thu Apr 02 09:55:27 UTC 2026","failed","Thu Apr 02 09:55:28 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","2429","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Thu Apr 02 09:57:55 UTC 2026","passed","Thu Apr 02 09:57:58 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","468","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Thu Apr 02 09:57:18 UTC 2026","failed","Thu Apr 02 09:57:19 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for invalid but Mod11 compliant NHS Number","2981","Verify that the POST Create API for invalid but Mod11 compliant NHS Number","features.APITests.steps","Thu Apr 02 09:55:40 UTC 2026","passed","Thu Apr 02 09:55:43 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient name is empty","1718","Verify that the POST Create API will fail if patient name is empty","features.APITests.steps","Thu Apr 02 09:56:42 UTC 2026","passed","Thu Apr 02 09:56:44 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","1926","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Thu Apr 02 09:55:36 UTC 2026","passed","Thu Apr 02 09:55:38 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if recorded has future or invalid formatted date","1809","Verify that the POST Create API will fail if recorded has future or invalid formatted date","features.APITests.steps","Thu Apr 02 09:56:08 UTC 2026","passed","Thu Apr 02 09:56:10 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","1643","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Thu Apr 02 09:56:37 UTC 2026","passed","Thu Apr 02 09:56:39 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","485","Verify that the POST Create API for different vaccine types","features.APITests.steps","Thu Apr 02 09:54:42 UTC 2026","failed","Thu Apr 02 09:54:42 UTC 2026","","Create the immunization event for a patient","",""
