"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different supplier fails on access denied","1356","Verify that the POST Create API for different supplier fails on access denied","features.APITests.steps","Mon Apr 20 09:00:21 UTC 2026","passed","Mon Apr 20 09:00:22 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","1570","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Mon Apr 20 09:05:28 UTC 2026","passed","Mon Apr 20 09:05:29 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","1501","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Mon Apr 20 09:03:18 UTC 2026","passed","Mon Apr 20 09:03:20 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API returns 400 when all target-disease values are invalid SNOMED codes","1448","Verify that Search API returns 400 when all target-disease values are invalid SNOMED codes","features.APITests.steps","Mon Apr 20 09:04:35 UTC 2026","passed","Mon Apr 20 09:04:36 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API returns 200 with results and OperationOutcome when some target-disease values are invalid","2285","Verify that Search API returns 200 with results and OperationOutcome when some target-disease values are invalid","features.APITests.steps","Mon Apr 20 09:04:36 UTC 2026","passed","Mon Apr 20 09:04:39 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","1352","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Mon Apr 20 09:01:21 UTC 2026","passed","Mon Apr 20 09:01:22 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","1494","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Mon Apr 20 09:03:24 UTC 2026","passed","Mon Apr 20 09:03:26 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API request with minimal dataset for different vaccine types","2266","Verify that the POST Create API request with minimal dataset for different vaccine types","features.APITests.steps","Mon Apr 20 08:59:36 UTC 2026","passed","Mon Apr 20 08:59:38 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API returns 200 with results and OperationOutcome when both valid and invalid Disease Type are provided","2332","Verify that Search API returns 200 with results and OperationOutcome when both valid and invalid Disease Type are provided","features.APITests.steps","Mon Apr 20 09:03:41 UTC 2026","passed","Mon Apr 20 09:03:43 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/read.feature: Verify that the Read method of API will be successful and fetch valid imms event detail","2076","Verify that the Read method of API will be successful and fetch valid imms event detail","features.APITests.steps","Mon Apr 20 09:02:12 UTC 2026","passed","Mon Apr 20 09:02:14 UTC 2026","","Read the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM, SITE_OF_VACCINATION_TERM, ROUTE_OF_VACCINATION_TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","4224","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM, SITE OF VACCINATION TERM, ROUTE OF VACCINATION TERM fields are mapped to coding.display in imms delta table in case of only one instance of coding","features.APITests.steps","Mon Apr 20 09:00:12 UTC 2026","passed","Mon Apr 20 09:00:17 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API returns immunization events when searching by comma-separated target-disease (POST)","1982","Verify that Search API returns immunization events when searching by comma-separated target-disease (POST)","features.APITests.steps","Mon Apr 20 09:04:29 UTC 2026","passed","Mon Apr 20 09:04:31 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that update will be successful when request is triggered by other supplier with authorize permission","3471","Verify that update will be successful when request is triggered by other supplier with authorize permission","features.APITests.steps","Mon Apr 20 09:04:51 UTC 2026","passed","Mon Apr 20 09:04:54 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if target-disease is used together with identifier","1917","Verify that Search API will throw error if target-disease is used together with identifier","features.APITests.steps","Mon Apr 20 09:04:24 UTC 2026","passed","Mon Apr 20 09:04:26 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if date to is invalid","1447","Verify that Search API will throw error if date to is invalid","features.APITests.steps","Mon Apr 20 09:03:53 UTC 2026","passed","Mon Apr 20 09:03:54 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the POST method of Search API will be successful with all the valid parameters","1874","Verify that the POST method of Search API will be successful with all the valid parameters","features.APITests.steps","Mon Apr 20 09:03:09 UTC 2026","passed","Mon Apr 20 09:03:11 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API request with minimal dataset for different vaccine types","2537","Verify that the POST Create API request with minimal dataset for different vaccine types","features.APITests.steps","Mon Apr 20 08:59:26 UTC 2026","passed","Mon Apr 20 08:59:28 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if nhs number is invalid","1272","Verify that the POST Create API will fail if nhs number is invalid","features.APITests.steps","Mon Apr 20 09:01:14 UTC 2026","passed","Mon Apr 20 09:01:15 UTC 2026","","Create the immunization event for a patient","",""
