"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2159","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Tue Apr 28 11:10:26 UTC 2026","passed","Tue Apr 28 11:10:28 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","26911","Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Apr 28 11:14:49 UTC 2026","passed","Tue Apr 28 11:15:16 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","2596","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Tue Apr 28 11:10:19 UTC 2026","passed","Tue Apr 28 11:10:21 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2064","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Tue Apr 28 11:05:17 UTC 2026","passed","Tue Apr 28 11:05:19 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient forename is invalid","2503","Verify that the POST Create API will fail if patient forename is invalid","features.APITests.steps","Tue Apr 28 11:05:00 UTC 2026","passed","Tue Apr 28 11:05:02 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","37588","Scenario Outline name: Verify that the Update API will be fails if occurrenceDateTime has future or invalid formatted date","features.APITests.steps","Tue Apr 28 11:15:16 UTC 2026","passed","Tue Apr 28 11:15:54 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/delete.feature: Verify that the Delete request will fail when record is already soft deleted","4839","Verify that the Delete request will fail when record is already soft deleted","features.APITests.steps","Tue Apr 28 11:06:35 UTC 2026","passed","Tue Apr 28 11:06:40 UTC 2026","","Delete an immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","2133","Verify that the POST Create API will fail if patient's data of birth has future or invalid formatted date","features.APITests.steps","Tue Apr 28 11:04:45 UTC 2026","passed","Tue Apr 28 11:04:47 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API request with minimal dataset for different vaccine types","6207","Verify that the POST Create API request with minimal dataset for different vaccine types","features.APITests.steps","Tue Apr 28 10:59:55 UTC 2026","passed","Tue Apr 28 11:00:01 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that unauthenticated clients cannot get a successful response from the API","156","Verify that unauthenticated clients cannot get a successful response from the API","features.APITests.steps","Tue Apr 28 11:13:31 UTC 2026","passed","Tue Apr 28 11:13:32 UTC 2026","","Get the API status","",""
