"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient name is empty","2158","Verify that the POST Create API will fail if patient name is empty","features.APITests.steps","Fri Mar 27 11:41:22 UTC 2026","passed","Fri Mar 27 11:41:24 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will be successful if all date field has valid past date","4971","Verify that the POST Create API will be successful if all date field has valid past date","features.APITests.steps","Fri Mar 27 11:40:44 UTC 2026","passed","Fri Mar 27 11:40:48 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2314","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Fri Mar 27 11:42:32 UTC 2026","passed","Fri Mar 27 11:42:35 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if patient surname is invalid","2112","Verify that the POST Create API will fail if patient surname is invalid","features.APITests.steps","Fri Mar 27 11:41:20 UTC 2026","passed","Fri Mar 27 11:41:22 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if Disease Type is invalid","2340","Verify that Search API will throw error if Disease Type is invalid","features.APITests.steps","Fri Mar 27 11:42:37 UTC 2026","passed","Fri Mar 27 11:42:39 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2141","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Fri Mar 27 11:45:27 UTC 2026","passed","Fri Mar 27 11:45:29 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","8033","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Fri Mar 27 11:40:28 UTC 2026","passed","Fri Mar 27 11:40:36 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if nhs number is invalid","2151","Verify that the POST Create API will fail if nhs number is invalid","features.APITests.steps","Fri Mar 27 11:40:57 UTC 2026","passed","Fri Mar 27 11:40:59 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","7837","Verify that the POST Create API will fail if doseNumberPositiveInt is not valid","features.APITests.steps","Fri Mar 27 11:40:20 UTC 2026","passed","Fri Mar 27 11:40:28 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the update request will fail for invalid Etag value","2008","Verify that the update request will fail for invalid Etag value","features.APITests.steps","Fri Mar 27 11:45:29 UTC 2026","passed","Fri Mar 27 11:45:31 UTC 2026","","Update the immunization of a patient","",""
