"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that VACCINATION_PROCEDURE_TERM, VACCINE_PRODUCT_TERM fields are mapped to first instance of coding.display fields in imms delta table","6007","Verify that VACCINATION PROCEDURE TERM, VACCINE PRODUCT TERM fields are mapped to first instance of coding.display fields in imms delta table","features.APITests.steps","Wed Apr 01 14:31:04 UTC 2026","passed","Wed Apr 01 14:31:10 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API returns immunization events when searching by target-disease (POST)","3737","Verify that Search API returns immunization events when searching by target-disease (POST)","features.APITests.steps","Wed Apr 01 14:40:10 UTC 2026","passed","Wed Apr 01 14:40:14 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/update.feature: Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","3689","Verify that the Update API will be fails if patient's date of birth has future or invalid formatted date","features.APITests.steps","Wed Apr 01 14:42:39 UTC 2026","passed","Wed Apr 01 14:42:43 UTC 2026","","Update the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if both different combination of dates and include is invalid","1634","Verify that Search API will throw error if both different combination of dates and include is invalid","features.APITests.steps","Wed Apr 01 14:37:37 UTC 2026","passed","Wed Apr 01 14:37:39 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API will be successful if all date field has valid past date","4834","Verify that the POST Create API will be successful if all date field has valid past date","features.APITests.steps","Wed Apr 01 14:33:16 UTC 2026","passed","Wed Apr 01 14:33:21 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that Search API will throw error if NHS Number is invalid","1412","Verify that Search API will throw error if NHS Number is invalid","features.APITests.steps","Wed Apr 01 14:37:27 UTC 2026","passed","Wed Apr 01 14:37:28 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4688","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Apr 01 14:36:18 UTC 2026","passed","Wed Apr 01 14:36:22 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/create.feature: Verify that the POST Create API for different vaccine types","3775","Verify that the POST Create API for different vaccine types","features.APITests.steps","Wed Apr 01 14:29:30 UTC 2026","passed","Wed Apr 01 14:29:34 UTC 2026","","Create the immunization event for a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/search.feature: Verify that the GET method of Search API will be successful with all the valid parameters","4124","Verify that the GET method of Search API will be successful with all the valid parameters","features.APITests.steps","Wed Apr 01 14:36:04 UTC 2026","passed","Wed Apr 01 14:36:09 UTC 2026","","Search the immunization of a patient","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/APITests/status.feature: Verify that the /status endpoint works","198","Verify that the /status endpoint works","features.APITests.steps","Wed Apr 01 14:40:44 UTC 2026","passed","Wed Apr 01 14:40:45 UTC 2026","","Get the API status","",""
