"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that vaccination record will be get rejected if date_and_time is invalid in batch file","46573","Verify that vaccination record will be get rejected if date and time is invalid in batch file","features.batchTests.Steps","Tue Mar 10 12:24:47 UTC 2026","passed","Tue Mar 10 12:25:34 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","46424","verify that vaccination record will be get rejected if non mandatory fields are empty string in batch file","features.batchTests.Steps","Tue Mar 10 12:32:51 UTC 2026","passed","Tue Mar 10 12:33:37 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","77972","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Tue Mar 10 12:22:44 UTC 2026","passed","Tue Mar 10 12:24:02 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that minimum dataset vaccination record will be created through batch file","45511","Verify that minimum dataset vaccination record will be created through batch file","features.batchTests.Steps","Tue Mar 10 12:24:02 UTC 2026","passed","Tue Mar 10 12:24:47 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","42265","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Tue Mar 10 12:27:48 UTC 2026","passed","Tue Mar 10 12:28:30 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the API vaccination record will be successful updated by batch file upload","38927","Verify that the API vaccination record will be successful updated by batch file upload","features.batchTests.Steps","Tue Mar 10 12:37:51 UTC 2026","passed","Tue Mar 10 12:38:30 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","50516","verify that vaccination record will be successful if mandatory field for site, location and unique URI are invalid in batch file","features.batchTests.Steps","Tue Mar 10 12:31:11 UTC 2026","passed","Tue Mar 10 12:32:02 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","46465","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Tue Mar 10 12:26:15 UTC 2026","passed","Tue Mar 10 12:27:01 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","49877","verify that vaccination record will be get rejected if mandatory fields for site, location and unique identifiers are missing in batch file","features.batchTests.Steps","Tue Mar 10 12:30:22 UTC 2026","passed","Tue Mar 10 12:31:11 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","46146","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Tue Mar 10 12:38:30 UTC 2026","passed","Tue Mar 10 12:39:17 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","53742","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Tue Mar 10 12:28:30 UTC 2026","passed","Tue Mar 10 12:29:24 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","48851","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Tue Mar 10 12:32:02 UTC 2026","passed","Tue Mar 10 12:32:51 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful with different valid value in gender field","57369","verify that vaccination record will be get successful with different valid value in gender field","features.batchTests.Steps","Tue Mar 10 12:29:24 UTC 2026","passed","Tue Mar 10 12:30:22 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","37054","Verify that the API vaccination record will be successful deleted and batch file will successful with mandatory field missing","features.batchTests.Steps","Tue Mar 10 12:36:17 UTC 2026","passed","Tue Mar 10 12:36:54 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Delete immunization event for a patient through batch file","46050","Delete immunization event for a patient through batch file","features.batchTests.Steps","Tue Mar 10 12:34:45 UTC 2026","passed","Tue Mar 10 12:35:31 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if recorded_date is invalid in batch file","41353","verify that vaccination record will be get rejected if recorded date is invalid in batch file","features.batchTests.Steps","Tue Mar 10 12:25:34 UTC 2026","passed","Tue Mar 10 12:26:15 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","47990","Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","features.batchTests.Steps","Tue Mar 10 12:39:17 UTC 2026","passed","Tue Mar 10 12:40:05 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","46684","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Tue Mar 10 12:27:01 UTC 2026","passed","Tue Mar 10 12:27:48 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if non mandatory fields are missing in batch file","68227","verify that vaccination record will be get successful if non mandatory fields are missing in batch file","features.batchTests.Steps","Tue Mar 10 12:33:37 UTC 2026","passed","Tue Mar 10 12:34:45 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","45489","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Tue Mar 10 12:35:31 UTC 2026","passed","Tue Mar 10 12:36:17 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","57466","Update immunization event for a patient through batch file","features.batchTests.Steps","Tue Mar 10 12:36:54 UTC 2026","passed","Tue Mar 10 12:37:51 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
