"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if expiry_date is invalid in batch file","44784","verify that vaccination record will be get rejected if expiry date is invalid in batch file","features.batchTests.Steps","Thu Mar 05 09:32:21 UTC 2026","passed","Thu Mar 05 09:33:06 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: Verify that full dataset vaccination record will be created through batch file","74858","Verify that full dataset vaccination record will be created through batch file","features.batchTests.Steps","Thu Mar 05 09:28:57 UTC 2026","passed","Thu Mar 05 09:30:12 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify that the batch vaccination record will be successful updated by API request","49421","Verify that the batch vaccination record will be successful updated by API request","features.batchTests.Steps","Thu Mar 05 09:43:31 UTC 2026","passed","Thu Mar 05 09:44:21 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/delete_batch.feature: Verify that the API vaccination record will be successful deleted by batch file upload","41061","Verify that the API vaccination record will be successful deleted by batch file upload","features.batchTests.Steps","Thu Mar 05 09:40:43 UTC 2026","passed","Thu Mar 05 09:41:24 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Update immunization event for a patient through batch file","46428","Update immunization event for a patient through batch file","features.batchTests.Steps","Thu Mar 05 09:42:09 UTC 2026","passed","Thu Mar 05 09:42:55 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/update_batch.feature: Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","40928","Verify batch update fails due to missing mandatory fields or a duplicate record for already existing record","features.batchTests.Steps","Thu Mar 05 09:44:21 UTC 2026","passed","Thu Mar 05 09:45:02 UTC 2026","","Create the immunization event for a patient through batch file and update the record from batch or Api calls","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if action flag has different cases","43962","verify that vaccination record will be get successful if action flag has different cases","features.batchTests.Steps","Thu Mar 05 09:37:37 UTC 2026","passed","Thu Mar 05 09:38:21 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","39468","verify that vaccination record will be get rejected if Person nhs number, name and gender is invalid in batch file","features.batchTests.Steps","Thu Mar 05 09:33:51 UTC 2026","passed","Thu Mar 05 09:34:30 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","44580","verify that vaccination record will be get rejected if Person date of birth is invalid in batch file","features.batchTests.Steps","Thu Mar 05 09:33:06 UTC 2026","passed","Thu Mar 05 09:33:51 UTC 2026","","Create the immunization event for a patient through batch file","",""
"/home/runner/work/immunisation-fhir-api/immunisation-fhir-api/tests/e2e_automation/features/batchTests/create_batch.feature: verify that vaccination record will be get successful if performer is invalid in batch file","45870","verify that vaccination record will be get successful if performer is invalid in batch file","features.batchTests.Steps","Thu Mar 05 09:34:30 UTC 2026","passed","Thu Mar 05 09:35:16 UTC 2026","","Create the immunization event for a patient through batch file","",""
